id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
438,35,management,single,tertiary,no,560,yes,no,unknown,6,may,181,1,-1,0,unknown,0
453,46,management,divorced,unknown,no,2,yes,no,unknown,6,may,187,1,-1,0,unknown,0
454,37,management,married,tertiary,no,231,yes,yes,unknown,6,may,451,2,-1,0,unknown,0
477,50,management,married,tertiary,no,964,yes,no,unknown,6,may,323,1,-1,0,unknown,0
478,31,management,single,secondary,no,301,yes,no,unknown,6,may,82,1,-1,0,unknown,0
480,39,management,single,secondary,no,1877,yes,no,unknown,6,may,185,1,-1,0,unknown,0
486,54,management,divorced,primary,no,0,no,no,unknown,6,may,472,1,-1,0,unknown,0
488,59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,0
503,37,management,single,tertiary,no,230,yes,yes,unknown,6,may,374,1,-1,0,unknown,0
515,50,management,divorced,secondary,no,1716,yes,no,unknown,6,may,82,1,-1,0,unknown,0
521,46,management,single,unknown,no,1527,yes,no,unknown,6,may,269,1,-1,0,unknown,0
522,42,management,married,tertiary,no,744,no,no,unknown,6,may,157,1,-1,0,unknown,0
524,29,management,single,tertiary,no,0,yes,no,unknown,6,may,211,1,-1,0,unknown,0
527,38,management,married,secondary,no,517,yes,no,unknown,6,may,288,2,-1,0,unknown,0
528,46,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,-1,0,unknown,0
529,48,management,divorced,unknown,no,549,yes,no,unknown,6,may,427,1,-1,0,unknown,0
534,40,management,single,tertiary,no,3877,yes,no,unknown,6,may,145,1,-1,0,unknown,0
567,38,management,married,unknown,no,1759,yes,no,unknown,6,may,440,1,-1,0,unknown,0
584,44,management,married,tertiary,no,17,yes,no,unknown,6,may,352,2,-1,0,unknown,0
612,48,management,divorced,tertiary,no,1328,yes,no,unknown,6,may,339,1,-1,0,unknown,0
616,39,management,married,tertiary,no,2877,yes,no,unknown,6,may,278,1,-1,0,unknown,0
626,31,management,single,tertiary,no,1852,yes,no,unknown,6,may,170,3,-1,0,unknown,0
641,55,management,single,secondary,no,220,yes,no,unknown,6,may,328,2,-1,0,unknown,0
649,41,management,married,tertiary,no,65,yes,no,unknown,6,may,524,2,-1,0,unknown,0
660,38,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,0
675,31,management,single,tertiary,no,-173,yes,no,unknown,6,may,396,2,-1,0,unknown,0
676,38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown,0
679,31,management,single,secondary,no,783,yes,no,unknown,6,may,320,1,-1,0,unknown,0
685,42,management,married,tertiary,no,0,yes,no,unknown,6,may,65,3,-1,0,unknown,0
687,40,management,single,tertiary,no,242,yes,no,unknown,6,may,221,2,-1,0,unknown,0
689,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,0
700,57,management,married,tertiary,no,2142,yes,no,unknown,6,may,251,3,-1,0,unknown,0
722,58,management,married,tertiary,no,68,yes,no,unknown,6,may,172,5,-1,0,unknown,0
729,44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,0
734,34,management,married,tertiary,no,105,yes,no,unknown,6,may,314,3,-1,0,unknown,0
740,35,management,single,tertiary,no,550,yes,no,unknown,6,may,55,2,-1,0,unknown,0
742,53,management,married,tertiary,no,115,yes,no,unknown,6,may,336,3,-1,0,unknown,0
750,30,management,married,tertiary,no,32,yes,no,unknown,6,may,122,3,-1,0,unknown,0
753,36,management,married,tertiary,no,144,yes,no,unknown,6,may,164,2,-1,0,unknown,0
778,45,management,married,tertiary,no,103,yes,no,unknown,7,may,35,4,-1,0,unknown,0
786,42,management,divorced,tertiary,no,221,yes,no,unknown,7,may,720,2,-1,0,unknown,0
788,46,management,married,tertiary,no,0,no,no,unknown,7,may,70,2,-1,0,unknown,0
796,43,management,married,tertiary,no,144,yes,no,unknown,7,may,131,3,-1,0,unknown,0
798,39,management,married,tertiary,no,305,yes,no,unknown,7,may,275,6,-1,0,unknown,0
818,31,management,divorced,tertiary,no,0,yes,no,unknown,7,may,953,3,-1,0,unknown,0
830,34,management,single,tertiary,no,872,yes,no,unknown,7,may,105,2,-1,0,unknown,0
831,40,management,divorced,tertiary,no,490,yes,no,unknown,7,may,477,2,-1,0,unknown,0
834,42,management,married,tertiary,no,386,yes,no,unknown,7,may,168,1,-1,0,unknown,0
847,37,management,married,tertiary,no,0,yes,no,unknown,7,may,228,1,-1,0,unknown,0
853,54,management,married,tertiary,yes,-248,yes,yes,unknown,7,may,112,1,-1,0,unknown,0
864,40,management,single,tertiary,no,1265,yes,no,unknown,7,may,97,1,-1,0,unknown,0
869,38,management,single,tertiary,no,673,yes,no,unknown,7,may,184,1,-1,0,unknown,0
875,55,management,divorced,tertiary,no,552,no,no,unknown,7,may,241,2,-1,0,unknown,0
885,37,management,single,tertiary,yes,45,yes,no,unknown,7,may,204,1,-1,0,unknown,0
887,42,management,married,tertiary,no,263,yes,no,unknown,7,may,254,1,-1,0,unknown,0
889,32,management,married,tertiary,no,233,yes,no,unknown,7,may,193,1,-1,0,unknown,0
890,47,management,divorced,tertiary,no,447,no,yes,unknown,7,may,126,1,-1,0,unknown,0
905,33,management,married,tertiary,no,442,yes,no,unknown,7,may,463,1,-1,0,unknown,0
906,35,management,married,tertiary,no,267,yes,no,unknown,7,may,192,1,-1,0,unknown,0
913,47,management,divorced,tertiary,no,34,yes,no,unknown,7,may,104,1,-1,0,unknown,0
926,30,management,single,tertiary,no,112,yes,no,unknown,7,may,245,1,-1,0,unknown,0
939,27,management,single,tertiary,no,134,yes,yes,unknown,7,may,68,3,-1,0,unknown,0
949,31,management,married,secondary,no,2019,no,no,unknown,7,may,380,2,-1,0,unknown,0
951,29,management,married,secondary,no,147,yes,yes,unknown,7,may,376,2,-1,0,unknown,0
954,37,management,married,tertiary,no,115,no,no,unknown,7,may,36,1,-1,0,unknown,0
963,44,management,married,unknown,no,187,yes,no,unknown,7,may,185,1,-1,0,unknown,0
971,41,management,divorced,secondary,no,276,yes,no,unknown,7,may,60,1,-1,0,unknown,0
978,33,management,single,tertiary,no,54,no,no,unknown,7,may,262,2,-1,0,unknown,0
992,33,management,married,tertiary,no,436,yes,no,unknown,7,may,48,1,-1,0,unknown,0
1014,39,management,single,tertiary,no,406,yes,no,unknown,7,may,68,1,-1,0,unknown,0
1028,58,management,married,tertiary,no,211,no,no,unknown,7,may,103,2,-1,0,unknown,0
1031,37,management,married,tertiary,no,308,yes,no,unknown,7,may,96,3,-1,0,unknown,0
1047,23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,0
1049,51,management,married,primary,no,98,yes,no,unknown,7,may,114,2,-1,0,unknown,0
1066,41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,0
1070,39,management,single,unknown,no,2887,yes,no,unknown,7,may,42,2,-1,0,unknown,0
1071,42,management,married,secondary,no,0,no,no,unknown,7,may,234,4,-1,0,unknown,0
1079,56,management,married,primary,no,-24,yes,no,unknown,7,may,305,3,-1,0,unknown,0
1092,33,management,single,tertiary,no,76,yes,no,unknown,7,may,256,3,-1,0,unknown,0
1093,37,management,divorced,tertiary,no,42,yes,no,unknown,7,may,564,3,-1,0,unknown,0
1125,29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689,4,-1,0,unknown,1
1136,28,management,married,tertiary,no,3,yes,no,unknown,7,may,122,5,-1,0,unknown,0
1140,56,management,married,primary,no,93,yes,no,unknown,7,may,282,2,-1,0,unknown,0
1153,35,management,divorced,tertiary,no,788,yes,no,unknown,7,may,297,3,-1,0,unknown,0
1166,32,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,0
1169,34,management,married,primary,no,6,yes,no,unknown,8,may,125,3,-1,0,unknown,0
1179,25,management,single,tertiary,no,1348,yes,no,unknown,8,may,109,1,-1,0,unknown,0
1187,41,management,married,tertiary,no,141,yes,yes,unknown,8,may,146,3,-1,0,unknown,0
1190,56,management,divorced,tertiary,no,177,yes,no,unknown,8,may,1040,1,-1,0,unknown,0
1194,35,management,divorced,tertiary,no,3837,yes,no,unknown,8,may,1084,1,-1,0,unknown,1
1195,43,management,married,tertiary,no,870,yes,yes,unknown,8,may,528,1,-1,0,unknown,0
1198,51,management,married,primary,yes,57,yes,yes,unknown,8,may,61,1,-1,0,unknown,0
1209,34,management,married,tertiary,no,133,yes,no,unknown,8,may,65,1,-1,0,unknown,0
1214,31,management,single,tertiary,no,7444,yes,yes,unknown,8,may,20,1,-1,0,unknown,0
1215,30,management,single,tertiary,no,59,yes,yes,unknown,8,may,202,1,-1,0,unknown,0
1225,38,management,married,secondary,no,65,yes,no,unknown,8,may,56,1,-1,0,unknown,0
1245,49,management,married,secondary,no,104,yes,no,unknown,8,may,285,1,-1,0,unknown,0
1250,41,management,married,tertiary,no,1773,no,no,unknown,8,may,106,1,-1,0,unknown,0
1254,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,0
1264,47,management,married,tertiary,no,643,yes,no,unknown,8,may,155,1,-1,0,unknown,0
1270,57,management,married,tertiary,no,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,0
1273,30,management,single,tertiary,no,5956,yes,no,unknown,8,may,255,1,-1,0,unknown,0
1276,35,management,married,tertiary,no,1942,yes,no,unknown,8,may,249,1,-1,0,unknown,0
1280,35,management,single,tertiary,no,797,yes,no,unknown,8,may,81,1,-1,0,unknown,0
1283,38,management,married,tertiary,no,66,yes,no,unknown,8,may,124,1,-1,0,unknown,0
1286,39,management,single,tertiary,no,220,yes,no,unknown,8,may,87,2,-1,0,unknown,0
1301,41,management,divorced,tertiary,no,47,yes,no,unknown,8,may,160,1,-1,0,unknown,0
1304,40,management,married,tertiary,no,121,no,no,unknown,8,may,82,1,-1,0,unknown,0
1305,38,management,divorced,tertiary,no,904,yes,no,unknown,8,may,475,1,-1,0,unknown,0
1310,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,0
1313,31,management,single,tertiary,no,1315,yes,no,unknown,8,may,156,1,-1,0,unknown,0
1315,36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,0
1324,57,management,married,tertiary,no,2261,yes,no,unknown,8,may,1007,1,-1,0,unknown,0
1336,52,management,single,tertiary,yes,0,no,no,unknown,8,may,98,1,-1,0,unknown,0
1373,43,management,single,tertiary,no,2067,yes,no,unknown,8,may,756,1,-1,0,unknown,1
1381,32,management,single,tertiary,no,3,yes,no,unknown,8,may,161,1,-1,0,unknown,0
1383,28,management,single,tertiary,no,150,yes,no,unknown,8,may,491,1,-1,0,unknown,0
1384,34,management,single,tertiary,no,163,no,no,unknown,8,may,44,1,-1,0,unknown,0
1388,40,management,married,tertiary,no,-29,no,no,unknown,8,may,406,2,-1,0,unknown,0
1391,28,management,single,tertiary,no,21,yes,no,unknown,8,may,219,3,-1,0,unknown,0
1400,31,management,married,tertiary,no,59,yes,no,unknown,8,may,314,3,-1,0,unknown,0
1401,47,management,married,primary,no,1222,yes,no,unknown,8,may,28,3,-1,0,unknown,0
1404,42,management,married,tertiary,no,6,yes,no,unknown,8,may,103,4,-1,0,unknown,0
1417,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown,1
1419,33,management,married,secondary,yes,879,yes,no,unknown,8,may,245,1,-1,0,unknown,0
1422,34,management,married,tertiary,no,1601,yes,no,unknown,8,may,650,2,-1,0,unknown,0
1425,39,management,single,tertiary,no,375,yes,no,unknown,8,may,66,2,-1,0,unknown,0
1427,32,management,married,tertiary,no,644,yes,yes,unknown,8,may,477,2,-1,0,unknown,0
1429,40,management,single,tertiary,no,-275,yes,no,unknown,8,may,219,2,-1,0,unknown,0
1448,53,management,married,tertiary,no,1786,yes,no,unknown,8,may,66,2,-1,0,unknown,0
1449,29,management,divorced,tertiary,no,607,yes,yes,unknown,8,may,240,3,-1,0,unknown,0
1461,34,management,married,secondary,no,487,yes,no,unknown,8,may,442,2,-1,0,unknown,0
1472,51,management,married,tertiary,no,751,no,no,unknown,8,may,261,5,-1,0,unknown,0
1477,41,management,divorced,tertiary,no,292,yes,no,unknown,8,may,352,2,-1,0,unknown,0
1484,34,management,married,tertiary,no,76,no,no,unknown,8,may,335,9,-1,0,unknown,0
1497,50,management,divorced,tertiary,no,704,yes,no,unknown,8,may,233,2,-1,0,unknown,0
1505,55,management,married,tertiary,no,1288,yes,no,unknown,8,may,67,2,-1,0,unknown,0
1507,41,management,married,tertiary,no,393,yes,no,unknown,8,may,110,2,-1,0,unknown,0
1511,38,management,single,tertiary,no,0,yes,no,unknown,8,may,92,3,-1,0,unknown,0
1515,40,management,married,tertiary,no,570,yes,no,unknown,8,may,105,2,-1,0,unknown,0
1519,42,management,single,tertiary,no,1768,yes,no,unknown,8,may,193,2,-1,0,unknown,0
1532,41,management,single,tertiary,no,572,yes,no,unknown,8,may,8,2,-1,0,unknown,0
1539,34,management,married,tertiary,no,336,yes,yes,unknown,8,may,84,2,-1,0,unknown,0
1541,32,management,divorced,tertiary,no,1,yes,no,unknown,8,may,399,4,-1,0,unknown,0
1556,43,management,divorced,tertiary,no,0,yes,no,unknown,8,may,123,2,-1,0,unknown,0
1559,39,management,married,tertiary,no,429,yes,no,unknown,8,may,272,4,-1,0,unknown,0
1561,44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,0
1565,53,management,married,tertiary,no,2124,yes,no,unknown,8,may,123,2,-1,0,unknown,0
1570,41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,0
1571,30,management,single,tertiary,no,528,yes,no,unknown,8,may,145,4,-1,0,unknown,0
1572,32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,0
1584,39,management,single,tertiary,no,-85,yes,no,unknown,8,may,423,2,-1,0,unknown,0
1586,52,management,divorced,secondary,no,123,no,no,unknown,8,may,306,2,-1,0,unknown,0
1587,26,management,single,tertiary,no,498,yes,no,unknown,8,may,99,3,-1,0,unknown,0
1590,35,management,married,tertiary,yes,89,no,yes,unknown,8,may,166,3,-1,0,unknown,0
1595,35,management,married,tertiary,no,820,yes,no,unknown,8,may,287,4,-1,0,unknown,0
1599,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown,0
1604,35,management,married,tertiary,no,14,yes,yes,unknown,8,may,64,1,-1,0,unknown,0
1609,44,management,married,secondary,no,576,yes,no,unknown,8,may,128,3,-1,0,unknown,0
1610,34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,0
1616,32,management,single,tertiary,no,264,yes,no,unknown,9,may,211,2,-1,0,unknown,0
1624,42,management,divorced,secondary,no,117,yes,no,unknown,9,may,105,1,-1,0,unknown,0
1643,35,management,married,tertiary,no,4286,yes,no,unknown,9,may,357,1,-1,0,unknown,0
1657,37,management,married,tertiary,no,0,yes,no,unknown,9,may,59,1,-1,0,unknown,0
1673,34,management,single,tertiary,no,-322,no,no,unknown,9,may,198,1,-1,0,unknown,0
1683,29,management,married,tertiary,no,246,yes,no,unknown,9,may,45,1,-1,0,unknown,0
1688,30,management,married,tertiary,no,1825,yes,no,unknown,9,may,164,1,-1,0,unknown,0
1698,36,management,divorced,tertiary,no,133,yes,no,unknown,9,may,117,1,-1,0,unknown,0
1701,51,management,single,tertiary,no,417,yes,no,unknown,9,may,18,1,-1,0,unknown,0
1711,59,management,single,secondary,no,181,yes,no,unknown,9,may,485,1,-1,0,unknown,0
1717,44,management,married,tertiary,no,223,yes,no,unknown,9,may,93,2,-1,0,unknown,0
1724,28,management,single,tertiary,no,3285,yes,no,unknown,9,may,98,1,-1,0,unknown,0
1731,43,management,divorced,tertiary,no,443,yes,no,unknown,9,may,219,1,-1,0,unknown,0
1745,27,management,single,tertiary,no,118,yes,no,unknown,9,may,132,3,-1,0,unknown,0
1747,31,management,single,secondary,no,453,yes,no,unknown,9,may,384,2,-1,0,unknown,0
1766,60,management,divorced,unknown,no,404,yes,no,unknown,9,may,95,2,-1,0,unknown,0
1777,34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,0
1782,29,management,single,tertiary,no,726,yes,no,unknown,9,may,200,3,-1,0,unknown,0
1783,39,management,married,tertiary,no,183,yes,no,unknown,9,may,324,2,-1,0,unknown,0
1788,32,management,married,tertiary,no,0,no,no,unknown,9,may,280,1,-1,0,unknown,0
1792,30,management,single,tertiary,no,1108,yes,yes,unknown,9,may,261,1,-1,0,unknown,0
1808,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,0
1809,26,management,single,tertiary,no,1326,yes,no,unknown,9,may,70,1,-1,0,unknown,0
1815,28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,0
1817,43,management,married,tertiary,no,291,yes,no,unknown,9,may,150,2,-1,0,unknown,0
1822,33,management,single,secondary,no,-665,yes,yes,unknown,9,may,188,1,-1,0,unknown,0
1828,41,management,married,unknown,no,2457,yes,no,unknown,9,may,285,1,-1,0,unknown,0
1831,53,management,married,secondary,no,-133,yes,no,unknown,9,may,126,2,-1,0,unknown,0
1832,34,management,single,secondary,no,66,yes,no,unknown,9,may,76,2,-1,0,unknown,0
1841,26,management,married,primary,no,1349,yes,no,unknown,9,may,275,1,-1,0,unknown,0
1850,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,0
1871,47,management,divorced,tertiary,no,266,yes,no,unknown,9,may,128,1,-1,0,unknown,0
1877,35,management,married,tertiary,no,1510,yes,no,unknown,9,may,61,1,-1,0,unknown,0
1892,43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown,0
1901,35,management,single,tertiary,no,-202,yes,no,unknown,9,may,1461,2,-1,0,unknown,0
1906,57,management,married,secondary,no,0,yes,no,unknown,9,may,147,7,-1,0,unknown,0
1918,35,management,single,secondary,no,6809,yes,no,unknown,9,may,750,7,-1,0,unknown,0
1929,32,management,single,tertiary,no,4,yes,no,unknown,9,may,179,2,-1,0,unknown,0
1931,31,management,single,tertiary,no,0,yes,no,unknown,9,may,94,3,-1,0,unknown,0
1937,47,management,divorced,tertiary,no,84,yes,no,unknown,9,may,229,5,-1,0,unknown,0
1939,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,0
1940,31,management,single,tertiary,no,12,yes,no,unknown,9,may,330,4,-1,0,unknown,0
1949,44,management,married,tertiary,no,392,yes,no,unknown,9,may,124,2,-1,0,unknown,0
1957,51,management,married,tertiary,no,91,yes,no,unknown,9,may,178,2,-1,0,unknown,0
1974,53,management,divorced,tertiary,no,0,no,no,unknown,9,may,44,2,-1,0,unknown,0
1980,50,management,married,tertiary,no,3284,yes,no,unknown,9,may,51,3,-1,0,unknown,0
1981,40,management,married,tertiary,no,4190,no,no,unknown,9,may,260,4,-1,0,unknown,0
1982,45,management,single,tertiary,no,5694,yes,no,unknown,9,may,214,2,-1,0,unknown,0
1987,41,management,single,tertiary,no,1696,yes,no,unknown,9,may,878,3,-1,0,unknown,0
1991,53,management,married,tertiary,no,913,yes,no,unknown,9,may,244,4,-1,0,unknown,0
2001,52,management,married,primary,no,226,yes,no,unknown,9,may,86,4,-1,0,unknown,0
2003,35,management,single,tertiary,no,123,yes,no,unknown,9,may,83,3,-1,0,unknown,0
2005,23,management,single,unknown,no,375,yes,no,unknown,9,may,194,3,-1,0,unknown,0
2017,37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,0
2018,37,management,single,tertiary,no,493,yes,no,unknown,9,may,328,7,-1,0,unknown,0
2020,31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,0
2023,54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,0,unknown,0
2024,31,management,single,tertiary,no,606,yes,no,unknown,9,may,111,2,-1,0,unknown,0
2035,58,management,single,unknown,no,127,yes,no,unknown,9,may,244,5,-1,0,unknown,0
2037,31,management,married,tertiary,no,713,yes,no,unknown,9,may,1534,2,-1,0,unknown,0
2042,57,management,divorced,secondary,no,0,yes,yes,unknown,12,may,144,6,-1,0,unknown,0
2049,56,management,single,tertiary,no,4542,no,no,unknown,12,may,148,2,-1,0,unknown,0
2051,49,management,divorced,tertiary,yes,0,yes,no,unknown,12,may,345,2,-1,0,unknown,0
2052,50,management,married,tertiary,no,107,yes,no,unknown,12,may,1002,5,-1,0,unknown,0
2058,25,management,married,tertiary,no,784,yes,yes,unknown,12,may,104,2,-1,0,unknown,0
2077,37,management,married,tertiary,no,0,yes,no,unknown,12,may,346,4,-1,0,unknown,0
2085,54,management,married,primary,no,113,no,no,unknown,12,may,76,3,-1,0,unknown,0
2088,26,management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,unknown,0
2093,35,management,single,tertiary,no,243,yes,no,unknown,12,may,102,3,-1,0,unknown,0
2097,32,management,single,tertiary,no,311,no,no,unknown,12,may,757,2,-1,0,unknown,1
2098,27,management,single,tertiary,no,541,yes,no,unknown,12,may,145,1,-1,0,unknown,0
2107,35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,0
2109,31,management,single,tertiary,no,4509,yes,no,unknown,12,may,207,3,-1,0,unknown,0
2110,42,management,single,tertiary,no,196,yes,no,unknown,12,may,325,3,-1,0,unknown,0
