id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3319,51,self-employed,divorced,secondary,no,154,yes,no,unknown,15,may,285,1,-1,0,unknown,0
3408,54,self-employed,divorced,secondary,no,1374,yes,no,unknown,15,may,74,2,-1,0,unknown,0
3441,58,self-employed,married,secondary,no,0,yes,no,unknown,15,may,272,9,-1,0,unknown,0
3449,46,self-employed,single,tertiary,no,1934,yes,no,unknown,15,may,236,3,-1,0,unknown,0
3541,35,self-employed,single,primary,no,181,yes,no,unknown,15,may,19,8,-1,0,unknown,0
3613,46,self-employed,divorced,tertiary,no,8717,yes,no,unknown,15,may,343,5,-1,0,unknown,0
3646,39,self-employed,married,tertiary,no,-176,yes,no,unknown,15,may,156,13,-1,0,unknown,0
3648,51,self-employed,single,secondary,no,1640,yes,no,unknown,15,may,67,4,-1,0,unknown,0
3683,30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,0
3695,45,self-employed,married,unknown,no,-257,no,no,unknown,16,may,448,2,-1,0,unknown,0
3709,31,self-employed,single,tertiary,no,144,yes,no,unknown,16,may,676,1,-1,0,unknown,1
3752,34,self-employed,married,tertiary,no,1029,yes,yes,unknown,16,may,125,1,-1,0,unknown,0
3807,32,self-employed,single,tertiary,no,12269,no,no,unknown,16,may,141,1,-1,0,unknown,0
3808,40,self-employed,married,tertiary,no,1126,yes,no,unknown,16,may,22,4,-1,0,unknown,0
3814,30,self-employed,single,secondary,no,299,yes,no,unknown,16,may,679,17,-1,0,unknown,0
3885,29,self-employed,single,secondary,no,272,yes,no,unknown,16,may,123,3,-1,0,unknown,0
3910,44,self-employed,married,secondary,no,1310,yes,no,unknown,16,may,290,1,-1,0,unknown,0
3975,45,self-employed,married,secondary,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,0
4021,42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,0
4022,52,self-employed,married,secondary,no,1066,yes,no,unknown,16,may,65,3,-1,0,unknown,0
4039,31,self-employed,single,secondary,no,532,yes,no,unknown,16,may,90,7,-1,0,unknown,0
4045,58,self-employed,married,tertiary,no,8014,yes,no,unknown,19,may,65,3,-1,0,unknown,0
4229,52,self-employed,married,secondary,no,6353,yes,yes,unknown,19,may,361,2,-1,0,unknown,0
4235,31,self-employed,married,secondary,no,157,yes,no,unknown,19,may,285,1,-1,0,unknown,0
4242,41,self-employed,married,secondary,no,713,yes,no,unknown,19,may,78,1,-1,0,unknown,0
4348,44,self-employed,single,tertiary,no,149,yes,no,unknown,19,may,332,10,-1,0,unknown,0
4380,42,self-employed,married,tertiary,no,596,yes,no,unknown,19,may,66,9,-1,0,unknown,0
4381,34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,-1,0,unknown,0
4433,38,self-employed,married,secondary,no,736,yes,no,unknown,20,may,775,1,-1,0,unknown,0
4439,31,self-employed,single,tertiary,no,1820,yes,no,unknown,20,may,68,1,-1,0,unknown,0
4461,39,self-employed,married,tertiary,no,3059,yes,yes,unknown,20,may,394,1,-1,0,unknown,0
4513,30,self-employed,single,secondary,no,4011,yes,no,unknown,20,may,62,1,-1,0,unknown,0
4543,35,self-employed,single,secondary,no,271,yes,no,unknown,20,may,68,1,-1,0,unknown,0
4595,38,self-employed,married,secondary,no,290,yes,no,unknown,20,may,369,1,-1,0,unknown,0
4667,55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,-1,0,unknown,0
4682,40,self-employed,married,secondary,no,311,yes,no,unknown,20,may,723,2,-1,0,unknown,0
4846,48,self-employed,married,secondary,no,4746,yes,no,unknown,21,may,32,11,-1,0,unknown,0
4852,35,self-employed,married,tertiary,no,35368,yes,no,unknown,21,may,63,1,-1,0,unknown,0
4866,34,self-employed,single,tertiary,no,1129,yes,no,unknown,21,may,103,2,-1,0,unknown,0
4972,37,self-employed,married,tertiary,no,2084,yes,no,unknown,21,may,137,2,-1,0,unknown,0
4983,33,self-employed,divorced,secondary,no,892,yes,no,unknown,21,may,316,1,-1,0,unknown,0
4992,34,self-employed,married,secondary,no,-370,yes,no,unknown,21,may,748,1,-1,0,unknown,0
5007,33,self-employed,married,tertiary,no,1301,yes,no,unknown,21,may,184,2,-1,0,unknown,0
5010,38,self-employed,married,tertiary,no,585,yes,no,unknown,21,may,34,3,-1,0,unknown,0
5017,38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,0
5078,36,self-employed,single,tertiary,no,4752,yes,no,unknown,21,may,446,2,-1,0,unknown,0
5088,38,self-employed,married,secondary,no,-165,yes,no,unknown,21,may,230,2,-1,0,unknown,0
5120,33,self-employed,married,tertiary,no,1545,yes,no,unknown,21,may,357,2,-1,0,unknown,0
5212,28,self-employed,single,secondary,no,131,yes,no,unknown,23,may,407,14,-1,0,unknown,0
5230,38,self-employed,single,tertiary,no,917,yes,no,unknown,23,may,260,1,-1,0,unknown,0
5234,31,self-employed,single,tertiary,no,91,no,no,unknown,23,may,206,1,-1,0,unknown,0
5252,35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736,2,-1,0,unknown,1
5253,29,self-employed,married,tertiary,no,751,yes,no,unknown,23,may,121,2,-1,0,unknown,0
5268,40,self-employed,married,secondary,no,1516,yes,yes,unknown,23,may,373,1,-1,0,unknown,0
5291,33,self-employed,married,tertiary,no,416,yes,yes,unknown,23,may,290,1,-1,0,unknown,0
5303,31,self-employed,single,tertiary,no,14692,yes,no,unknown,23,may,601,1,-1,0,unknown,0
5306,41,self-employed,married,tertiary,no,-326,yes,yes,unknown,23,may,86,2,-1,0,unknown,0
5349,33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,0
5367,32,self-employed,married,primary,no,-6,no,no,unknown,23,may,881,2,-1,0,unknown,0
5441,39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,0
5497,32,self-employed,single,secondary,no,4,yes,no,unknown,23,may,233,2,-1,0,unknown,0
5507,30,self-employed,single,tertiary,no,253,yes,no,unknown,23,may,167,4,-1,0,unknown,0
5517,53,self-employed,married,secondary,no,1,yes,yes,unknown,23,may,178,1,-1,0,unknown,0
5546,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,unknown,0
5578,32,self-employed,married,tertiary,no,9,yes,no,unknown,23,may,98,2,-1,0,unknown,0
5585,39,self-employed,married,secondary,no,31,yes,no,unknown,23,may,146,4,-1,0,unknown,0
5621,49,self-employed,married,secondary,no,1878,yes,yes,unknown,23,may,283,11,-1,0,unknown,0
5704,25,self-employed,married,tertiary,no,1182,yes,no,unknown,26,may,141,2,-1,0,unknown,0
5798,31,self-employed,single,secondary,no,360,yes,no,unknown,26,may,592,4,-1,0,unknown,0
5847,28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown,1
6001,27,self-employed,married,secondary,no,-220,yes,no,unknown,26,may,138,2,-1,0,unknown,0
6018,29,self-employed,married,secondary,no,0,no,no,unknown,26,may,469,2,-1,0,unknown,0
6119,49,self-employed,married,primary,no,489,yes,no,unknown,27,may,84,4,-1,0,unknown,0
6229,41,self-employed,married,primary,no,-8,yes,no,unknown,27,may,643,2,-1,0,unknown,0
6257,27,self-employed,single,tertiary,no,270,yes,no,unknown,27,may,470,2,-1,0,unknown,0
6298,53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,2,-1,0,unknown,0
6313,24,self-employed,single,tertiary,no,2984,yes,no,unknown,27,may,935,1,-1,0,unknown,1
6360,29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,unknown,0
6521,30,self-employed,single,tertiary,no,2593,no,no,unknown,27,may,662,7,-1,0,unknown,0
6604,30,self-employed,single,secondary,no,311,yes,yes,unknown,28,may,198,3,-1,0,unknown,0
6674,36,self-employed,married,tertiary,no,15,yes,no,unknown,28,may,64,4,-1,0,unknown,0
6711,33,self-employed,married,tertiary,no,-103,yes,no,unknown,28,may,268,1,-1,0,unknown,0
6742,29,self-employed,single,secondary,no,3672,yes,yes,unknown,28,may,1210,1,-1,0,unknown,0
6752,25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,1
6843,50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,may,67,2,-1,0,unknown,0
6885,38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,0
6913,27,self-employed,single,tertiary,no,5214,yes,no,unknown,28,may,94,1,-1,0,unknown,0
6945,35,self-employed,single,tertiary,no,935,yes,no,unknown,28,may,259,2,-1,0,unknown,0
7016,32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,unknown,0
7028,32,self-employed,married,secondary,no,610,yes,no,unknown,28,may,75,6,-1,0,unknown,0
7054,24,self-employed,single,tertiary,no,931,yes,no,unknown,28,may,200,4,-1,0,unknown,0
7061,29,self-employed,married,secondary,no,542,no,no,unknown,28,may,104,3,-1,0,unknown,0
7160,53,self-employed,married,tertiary,no,451,yes,no,unknown,29,may,56,2,-1,0,unknown,0
7161,50,self-employed,married,secondary,no,6174,yes,yes,unknown,29,may,456,1,-1,0,unknown,0
7173,46,self-employed,married,secondary,no,0,no,no,unknown,29,may,137,1,-1,0,unknown,0
7186,35,self-employed,married,secondary,no,0,yes,no,unknown,29,may,633,6,-1,0,unknown,0
7191,52,self-employed,married,secondary,no,-488,yes,no,unknown,29,may,322,1,-1,0,unknown,0
7238,39,self-employed,married,primary,no,185,yes,no,unknown,29,may,513,3,-1,0,unknown,0
7241,43,self-employed,married,unknown,no,6,yes,no,unknown,29,may,365,2,-1,0,unknown,0
7268,36,self-employed,single,primary,no,235,yes,no,unknown,29,may,141,9,-1,0,unknown,0
7289,36,self-employed,single,secondary,no,3670,yes,no,unknown,29,may,617,2,-1,0,unknown,0
7494,58,self-employed,married,tertiary,no,-81,no,no,unknown,29,may,54,22,-1,0,unknown,0
7534,37,self-employed,divorced,tertiary,no,601,yes,no,unknown,30,may,422,1,-1,0,unknown,0
7541,60,self-employed,married,primary,no,1226,yes,no,unknown,30,may,151,3,-1,0,unknown,0
7574,41,self-employed,single,tertiary,no,3950,yes,no,unknown,30,may,96,2,-1,0,unknown,0
7582,39,self-employed,married,tertiary,no,3246,yes,no,unknown,30,may,491,1,-1,0,unknown,0
7696,37,self-employed,divorced,tertiary,no,1513,no,no,unknown,30,may,510,1,-1,0,unknown,0
7698,58,self-employed,married,secondary,no,1407,yes,no,unknown,30,may,58,1,-1,0,unknown,0
7740,29,self-employed,single,tertiary,no,121,yes,no,unknown,30,may,1500,2,-1,0,unknown,1
7765,29,self-employed,single,tertiary,no,579,no,no,unknown,30,may,296,2,-1,0,unknown,0
7783,54,self-employed,married,secondary,no,12159,yes,no,unknown,30,may,183,2,-1,0,unknown,0
7798,49,self-employed,married,secondary,no,2061,yes,yes,unknown,30,may,137,3,-1,0,unknown,0
7870,50,self-employed,married,secondary,no,-465,yes,no,unknown,30,may,42,11,-1,0,unknown,0
7906,37,self-employed,married,secondary,no,2260,yes,no,unknown,30,may,370,3,-1,0,unknown,0
7921,32,self-employed,married,secondary,no,1942,yes,no,unknown,30,may,84,9,-1,0,unknown,0
7958,38,self-employed,married,secondary,no,-10,no,no,unknown,2,jun,137,7,-1,0,unknown,0
8005,49,self-employed,married,secondary,no,294,yes,no,unknown,2,jun,230,3,-1,0,unknown,0
8027,36,self-employed,single,tertiary,no,3560,no,no,unknown,2,jun,409,2,-1,0,unknown,0
8070,27,self-employed,single,tertiary,no,1237,yes,yes,unknown,2,jun,535,4,-1,0,unknown,0
8101,30,self-employed,single,tertiary,no,578,yes,no,unknown,2,jun,142,4,-1,0,unknown,0
8111,60,self-employed,single,secondary,no,312,yes,no,unknown,2,jun,210,2,-1,0,unknown,0
8116,34,self-employed,single,tertiary,no,72,yes,no,unknown,2,jun,69,1,-1,0,unknown,0
8135,34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,unknown,0
8138,53,self-employed,married,tertiary,no,1907,yes,no,unknown,2,jun,72,3,-1,0,unknown,0
8228,45,self-employed,married,secondary,no,976,yes,no,unknown,2,jun,176,4,-1,0,unknown,0
8233,58,self-employed,divorced,tertiary,no,3,yes,yes,unknown,2,jun,129,4,-1,0,unknown,0
8261,54,self-employed,married,primary,no,277,yes,no,unknown,2,jun,360,3,-1,0,unknown,0
8426,41,self-employed,married,secondary,no,2812,yes,no,unknown,3,jun,447,1,-1,0,unknown,0
8442,37,self-employed,married,tertiary,no,1510,yes,no,unknown,3,jun,88,2,-1,0,unknown,0
8443,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,1
8464,40,self-employed,married,primary,no,435,yes,yes,unknown,3,jun,131,5,-1,0,unknown,0
8518,51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51,2,-1,0,unknown,0
8540,39,self-employed,single,tertiary,no,1132,yes,no,unknown,3,jun,216,1,-1,0,unknown,0
8601,49,self-employed,married,secondary,no,0,yes,no,unknown,3,jun,51,9,-1,0,unknown,0
8680,29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,0
8809,26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,0
8833,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,1
8853,29,self-employed,married,tertiary,yes,-1083,yes,no,unknown,4,jun,139,2,-1,0,unknown,0
8962,29,self-employed,married,tertiary,yes,0,yes,yes,unknown,5,jun,399,3,-1,0,unknown,0
8967,35,self-employed,married,tertiary,no,182,no,yes,unknown,5,jun,379,1,-1,0,unknown,0
8995,54,self-employed,married,secondary,no,153,yes,no,unknown,5,jun,40,1,-1,0,unknown,0
9034,37,self-employed,single,secondary,no,125,no,no,unknown,5,jun,56,1,-1,0,unknown,0
9063,37,self-employed,married,tertiary,no,144,yes,no,unknown,5,jun,247,2,-1,0,unknown,0
9149,29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,1
9163,38,self-employed,married,unknown,no,10855,no,no,unknown,5,jun,57,2,-1,0,unknown,0
9194,36,self-employed,married,secondary,no,4579,yes,no,unknown,5,jun,563,1,-1,0,unknown,0
9205,40,self-employed,married,tertiary,no,1750,no,no,unknown,5,jun,197,1,-1,0,unknown,0
9206,35,self-employed,married,secondary,no,188,yes,yes,unknown,5,jun,1865,2,-1,0,unknown,1
9226,41,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333,1,-1,0,unknown,0
9229,57,self-employed,single,secondary,no,3277,no,no,unknown,5,jun,127,4,-1,0,unknown,0
9262,37,self-employed,single,tertiary,no,281,yes,no,unknown,5,jun,869,2,-1,0,unknown,0
9273,52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21,17,-1,0,unknown,0
9302,45,self-employed,married,tertiary,no,334,no,no,unknown,5,jun,87,2,-1,0,unknown,0
9313,42,self-employed,married,tertiary,no,21861,no,no,unknown,5,jun,486,2,-1,0,unknown,0
9316,39,self-employed,divorced,secondary,yes,-103,no,yes,unknown,5,jun,210,3,-1,0,unknown,0
9341,39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,1
9362,51,self-employed,married,primary,no,10,no,no,unknown,6,jun,513,3,-1,0,unknown,0
9367,37,self-employed,single,tertiary,no,984,no,no,unknown,6,jun,334,1,-1,0,unknown,0
9412,35,self-employed,single,primary,no,45,no,yes,unknown,6,jun,81,1,-1,0,unknown,0
9415,35,self-employed,married,secondary,no,116,no,no,unknown,6,jun,361,1,-1,0,unknown,0
9417,37,self-employed,single,tertiary,no,1004,yes,no,unknown,6,jun,377,3,-1,0,unknown,0
9432,32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,unknown,0
9437,60,self-employed,married,secondary,no,0,no,no,unknown,6,jun,97,1,-1,0,unknown,0
9438,37,self-employed,married,secondary,no,160,no,no,unknown,6,jun,107,1,-1,0,unknown,0
9439,36,self-employed,single,tertiary,no,2000,no,no,unknown,6,jun,94,1,-1,0,unknown,0
9441,52,self-employed,married,secondary,no,9,no,yes,unknown,6,jun,44,1,-1,0,unknown,0
9454,54,self-employed,divorced,primary,no,351,yes,no,unknown,6,jun,642,2,-1,0,unknown,1
9464,46,self-employed,single,secondary,no,2899,no,no,unknown,6,jun,40,1,-1,0,unknown,0
9467,59,self-employed,married,tertiary,no,10360,no,no,unknown,6,jun,37,1,-1,0,unknown,0
9472,52,self-employed,married,tertiary,no,1088,yes,no,unknown,6,jun,217,2,-1,0,unknown,0
9475,51,self-employed,married,primary,no,8313,no,no,unknown,6,jun,185,1,-1,0,unknown,0
9483,43,self-employed,married,tertiary,no,64,no,no,unknown,6,jun,230,2,-1,0,unknown,0
9486,44,self-employed,single,tertiary,no,97,yes,no,unknown,6,jun,153,4,-1,0,unknown,0
9515,45,self-employed,married,tertiary,no,510,no,no,unknown,6,jun,639,2,-1,0,unknown,0
9532,39,self-employed,married,secondary,yes,-571,no,no,unknown,6,jun,180,2,-1,0,unknown,0
9542,38,self-employed,divorced,secondary,no,0,no,no,unknown,6,jun,261,2,-1,0,unknown,0
9547,45,self-employed,married,secondary,no,-30,yes,yes,unknown,6,jun,165,2,-1,0,unknown,0
9559,37,self-employed,single,tertiary,no,1549,no,no,unknown,6,jun,48,2,-1,0,unknown,0
9576,37,self-employed,divorced,tertiary,no,160,yes,yes,unknown,6,jun,545,2,-1,0,unknown,0
9599,36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,unknown,0
9618,37,self-employed,divorced,secondary,no,231,no,no,unknown,6,jun,250,1,-1,0,unknown,0
9620,37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,0
9664,39,self-employed,married,tertiary,no,3201,no,no,unknown,6,jun,197,2,-1,0,unknown,0
9672,36,self-employed,married,secondary,no,1245,yes,no,unknown,6,jun,1469,9,-1,0,unknown,1
9673,41,self-employed,married,primary,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,0
9679,54,self-employed,divorced,tertiary,no,3952,no,no,unknown,6,jun,28,6,-1,0,unknown,0
9690,44,self-employed,married,tertiary,no,425,no,no,unknown,6,jun,147,1,-1,0,unknown,0
9707,37,self-employed,married,secondary,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,0
9754,35,self-employed,married,secondary,no,-3,no,no,unknown,9,jun,438,5,-1,0,unknown,0
9761,51,self-employed,married,tertiary,no,150,no,no,unknown,9,jun,146,1,-1,0,unknown,0
9810,42,self-employed,married,secondary,no,13242,no,no,unknown,9,jun,149,1,-1,0,unknown,0
9822,39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,0
9837,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,1
9970,37,self-employed,divorced,secondary,no,3467,no,no,unknown,9,jun,185,2,-1,0,unknown,0
9994,36,self-employed,single,tertiary,no,4844,no,no,unknown,9,jun,1137,3,-1,0,unknown,1
10030,44,self-employed,married,tertiary,no,3295,no,no,unknown,9,jun,138,4,-1,0,unknown,0
10046,38,self-employed,single,secondary,no,4056,no,no,unknown,11,jun,69,2,-1,0,unknown,0
10049,57,self-employed,married,unknown,no,964,no,no,unknown,11,jun,70,5,-1,0,unknown,0
10078,53,self-employed,married,tertiary,no,1128,no,no,unknown,11,jun,29,1,-1,0,unknown,0
10093,46,self-employed,married,primary,no,2295,yes,no,unknown,11,jun,138,1,-1,0,unknown,0
10112,59,self-employed,married,secondary,no,1986,no,no,unknown,11,jun,139,1,-1,0,unknown,0
10114,42,self-employed,divorced,tertiary,no,0,no,no,unknown,11,jun,694,2,-1,0,unknown,0
10115,38,self-employed,single,secondary,yes,0,no,no,unknown,11,jun,68,3,-1,0,unknown,0
10118,37,self-employed,married,secondary,no,883,no,no,unknown,11,jun,153,1,-1,0,unknown,0
10127,36,self-employed,married,tertiary,no,2517,no,no,unknown,11,jun,117,2,-1,0,unknown,0
